event_id,train_id,station_id,station_order,event_time,schedule_time,delay,lambda,delay_type,date
1635,18,7,10,26187404.0,26187377.0,27.0,0.009589529383277763,ini_delay,2019-10-17
1636,69,5,11,26187413.0,26187394.0,19.0,0.016799174258519557,tri_delay,2019-10-17
1637,80,6,3,26187425.0,26187374.0,51.0,0.004070356537671099,ini_delay,2019-10-17
1638,67,4,6,26187434.0,26187378.0,56.0,0.009358951712722274,ini_delay,2019-10-17
1639,64,7,11,26187434.0,26187351.0,83.0,0.0035266983198846357,ini_delay,2019-10-17
1640,77,17,5,26187441.0,26187393.0,48.0,0.005392211848722319,ini_delay,2019-10-17
1641,27,9,5,26187451.0,26187411.0,40.0,0.003914837638788573,ini_delay,2019-10-17
1642,23,9,3,26187470.0,26187443.0,27.0,0.0010807025671554643,ini_delay,2019-10-17
1643,81,14,6,26187470.0,26187468.0,2.0,0.0084197655077244,ini_delay,2019-10-17
1644,21,6,9,26187476.0,26187457.0,19.0,0.0077790741912728235,ini_delay,2019-10-17
1645,68,7,11,26187491.0,26187419.0,72.0,0.0028353353783336158,ini_delay,2019-10-17
1646,32,11,3,26187494.0,26187480.0,14.0,0.03648371277549501,tri_delay,2019-10-17
1647,86,6,4,26187497.0,26187494.0,3.0,0.008441783690734159,ini_delay,2019-10-17
1648,71,5,12,26187503.0,26187469.0,34.0,0.00940957649578876,ini_delay,2019-10-17
1649,31,6,2,26187516.0,26187502.0,14.0,0.00828251782072335,ini_delay,2019-10-17
1650,91,2,2,26187520.0,26187489.0,31.0,0.045618351931103154,tri_delay,2019-10-17
1651,91,5,3,26187526.0,26187523.0,3.0,0.10989857507224249,tri_delay,2019-10-17
1652,26,9,3,26187543.0,26187501.0,42.0,0.003711858577734894,ini_delay,2019-10-17
1653,34,9,4,26187544.0,26187534.0,10.0,0.005802266469148963,ini_delay,2019-10-17
1654,62,4,10,26187547.0,26187323.0,224.0,0.003878352929779373,ini_delay,2019-10-17
1655,32,18,5,26187559.0,26187535.0,24.0,0.011764992568194275,tri_delay,2019-10-17
1656,87,22,5,26187559.0,26187528.0,31.0,0.001853151983856347,ini_delay,2019-10-17
1657,74,4,9,26187561.0,26187528.0,33.0,0.009700799811404533,ini_delay,2019-10-17
1658,91,3,4,26187566.0,26187547.0,19.0,0.07074889203523405,tri_delay,2019-10-17
1659,34,22,5,26187588.0,26187579.0,9.0,0.005802266469148963,ini_delay,2019-10-17
1660,26,7,4,26187599.0,26187568.0,31.0,0.003711858577734894,ini_delay,2019-10-17
1661,80,11,8,26187605.0,26187584.0,21.0,0.004070356537671099,ini_delay,2019-10-17
1662,20,7,10,26187608.0,26187520.0,88.0,0.003678192114689795,ini_delay,2019-10-17
1663,28,18,7,26187612.0,26187599.0,13.0,0.007866158474966745,ini_delay,2019-10-17
1664,38,4,2,26187623.0,26187586.0,37.0,0.0031666690218314,ini_delay,2019-10-17
1665,90,8,5,26187626.0,26187595.0,31.0,0.0019329401230832465,ini_delay,2019-10-17
1666,39,2,2,26187633.0,26187616.0,17.0,0.0029112391278793954,ini_delay,2019-10-17
1667,91,6,5,26187637.0,26187595.0,42.0,0.0029756401167007583,ini_delay,2019-10-17
1668,37,9,2,26187644.0,26187600.0,44.0,0.0015311547493826396,ini_delay,2019-10-17
1669,91,12,6,26187662.0,26187649.0,13.0,0.06284032454922135,tri_delay,2019-10-17
1670,40,3,2,26187686.0,26187671.0,15.0,0.009951233379671971,ini_delay,2019-10-17
1671,43,2,2,26187687.0,26187681.0,6.0,0.009082589879328782,ini_delay,2019-10-17
1672,91,17,7,26187703.0,26187685.0,18.0,0.04325486219281116,tri_delay,2019-10-17
1673,28,10,11,26187711.0,26187695.0,16.0,0.007866158474966745,ini_delay,2019-10-17
1674,85,5,9,26187716.0,26187695.0,21.0,0.00869893424120708,ini_delay,2019-10-17
1675,31,7,5,26187726.0,26187696.0,30.0,0.00828251782072335,ini_delay,2019-10-17
1676,32,6,7,26187726.0,26187672.0,54.0,0.001506680211812166,ini_delay,2019-10-17
1677,86,19,12,26187730.0,26187728.0,2.0,0.008441783690734159,ini_delay,2019-10-17
1678,87,1,10,26187731.0,26187725.0,6.0,0.001853151983856347,ini_delay,2019-10-17
1679,45,2,2,26187733.0,26187721.0,12.0,0.009099108645690739,ini_delay,2019-10-17
1680,44,3,2,26187746.0,26187745.0,1.0,0.0057348717685850575,ini_delay,2019-10-17
1681,85,4,10,26187760.0,26187732.0,28.0,0.00869893424120708,ini_delay,2019-10-17
1682,40,6,4,26187765.0,26187727.0,38.0,0.009951233379671971,ini_delay,2019-10-17
1683,83,1,9,26187765.0,26187629.0,136.0,0.0037075182268773853,ini_delay,2019-10-17
1684,35,6,4,26187766.0,26187616.0,150.0,0.00502997462179457,ini_delay,2019-10-17
1685,36,9,2,26187767.0,26187733.0,34.0,0.003223020462559978,ini_delay,2019-10-17
1686,46,1,2,26187771.0,26187765.0,6.0,0.009997975439106802,ini_delay,2019-10-17
1687,91,9,8,26187772.0,26187762.0,10.0,0.04329347409992617,tri_delay,2019-10-17
1688,104,17,5,26187780.0,26187632.0,148.0,0.004505138269322135,ini_delay,2019-10-17
1689,91,7,9,26187839.0,26187834.0,5.0,0.0029756401167007583,ini_delay,2019-10-17
1690,45,0,3,26187860.0,26187780.0,80.0,0.009099108645690739,ini_delay,2019-10-17
1691,93,17,8,26187867.0,26187765.0,102.0,0.006630446178678515,ini_delay,2019-10-17
1692,32,4,8,26187895.0,26187768.0,127.0,0.001506680211812166,ini_delay,2019-10-17
1693,42,2,2,26187900.0,26187662.0,238.0,0.00676529327858592,ini_delay,2019-10-17
1694,43,6,5,26187912.0,26187774.0,138.0,0.009082589879328782,ini_delay,2019-10-17
1695,29,4,8,26187913.0,26187678.0,235.0,0.009238257418414032,ini_delay,2019-10-17
1696,92,9,7,26187948.0,26187790.0,158.0,0.005564785417297543,ini_delay,2019-10-17
1697,94,17,7,26187953.0,26187763.0,190.0,0.009677258135832062,ini_delay,2019-10-17
1698,30,7,10,26187970.0,26187755.0,215.0,0.0027740952157382422,ini_delay,2019-10-17
1699,53,5,2,26188340.0,26188314.0,26.0,0.007456057793674485,ini_delay,2019-10-17
1700,51,16,3,26188345.0,26188328.0,17.0,0.0033743405533299695,ini_delay,2019-10-17
1701,0,2,4,26188351.0,26188347.0,4.0,0.027427011030272896,tri_delay,2019-10-17
1702,49,6,4,26188361.0,26188357.0,4.0,0.009422659182866076,tri_delay,2019-10-17
1703,54,20,5,26188363.0,26188356.0,7.0,0.004791512514749959,ini_delay,2019-10-17
1704,48,22,6,26188367.0,26188357.0,10.0,0.008466680708842655,ini_delay,2019-10-17
1705,52,6,5,26188370.0,26188359.0,11.0,0.009802875243252324,ini_delay,2019-10-17
1706,58,19,3,26188377.0,26188370.0,7.0,0.11277351150778903,tri_delay,2019-10-17
1707,8,0,3,26188383.0,26188368.0,15.0,0.005113985472331496,ini_delay,2019-10-17
1708,6,9,2,26188385.0,26188380.0,5.0,0.00873525681750565,ini_delay,2019-10-17
1709,59,10,2,26188387.0,26188385.0,2.0,0.07636004227709621,tri_delay,2019-10-17
1710,4,5,3,26188398.0,26188375.0,23.0,0.009965394266849923,ini_delay,2019-10-17
1711,50,22,5,26188404.0,26188364.0,40.0,0.007947329872827848,ini_delay,2019-10-17
1712,2,4,2,26188406.0,26188303.0,103.0,0.005535837854962842,ini_delay,2019-10-17
1713,55,9,4,26188410.0,26188398.0,12.0,0.0677809954783866,tri_delay,2019-10-17
1714,0,4,5,26188410.0,26188373.0,37.0,0.00625143868360868,ini_delay,2019-10-17
1715,54,9,6,26188415.0,26188384.0,31.0,0.004791512514749959,ini_delay,2019-10-17
1716,60,2,2,26188417.0,26188391.0,26.0,0.03146442027142579,tri_delay,2019-10-17
1717,50,17,6,26188424.0,26188411.0,13.0,0.021528948000885062,tri_delay,2019-10-17
1718,11,2,2,26188426.0,26188422.0,4.0,0.060494756132445815,tri_delay,2019-10-17
1719,3,4,3,26188428.0,26188343.0,85.0,0.005484760248061078,ini_delay,2019-10-17
1720,57,6,3,26188428.0,26188426.0,2.0,0.1588461576532904,tri_delay,2019-10-17
1721,9,0,2,26188432.0,26188428.0,4.0,0.0558972700638503,tri_delay,2019-10-17
1722,58,9,5,26188434.0,26188428.0,6.0,0.008099921328307072,ini_delay,2019-10-17
1723,61,3,2,26188444.0,26188441.0,3.0,0.16021720574324744,tri_delay,2019-10-17
1724,7,4,2,26188445.0,26188358.0,87.0,0.009449386952301957,ini_delay,2019-10-17
1725,5,6,3,26188453.0,26188417.0,36.0,0.026917861685688084,tri_delay,2019-10-17
1726,56,18,5,26188457.0,26188433.0,24.0,0.009216092839416087,ini_delay,2019-10-17
1727,63,21,2,26188458.0,26188449.0,9.0,0.07015545765653286,tri_delay,2019-10-17
1728,12,5,2,26188459.0,26188435.0,24.0,0.006894387204877659,ini_delay,2019-10-17
1729,13,5,2,26188460.0,26188439.0,21.0,0.05204947851381914,tri_delay,2019-10-17
1730,10,9,2,26188461.0,26188440.0,21.0,0.03611294467537747,tri_delay,2019-10-17
1731,8,4,6,26188476.0,26188458.0,18.0,0.005113985472331496,ini_delay,2019-10-17
1732,14,1,2,26188478.0,26188467.0,11.0,0.07109831883392376,tri_delay,2019-10-17
1733,47,6,2,26188480.0,26188462.0,18.0,0.06556646506088046,tri_delay,2019-10-17
1734,65,2,2,26188490.0,26188481.0,9.0,0.14070223290841638,tri_delay,2019-10-17
1735,12,0,3,26188491.0,26188481.0,10.0,0.006894387204877659,ini_delay,2019-10-17
1736,4,4,4,26188495.0,26188413.0,82.0,0.009965394266849923,ini_delay,2019-10-17
1737,17,11,3,26188506.0,26188493.0,13.0,0.032081669096588286,tri_delay,2019-10-17
1738,56,17,6,26188513.0,26188496.0,17.0,0.009216092839416087,ini_delay,2019-10-17
1739,12,6,4,26188517.0,26188507.0,10.0,0.04385938985796739,tri_delay,2019-10-17
1740,66,19,3,26188517.0,26188516.0,1.0,0.02548702949579231,tri_delay,2019-10-17
1741,58,17,7,26188519.0,26188518.0,1.0,0.008099921328307072,ini_delay,2019-10-17
1742,16,6,2,26188531.0,26188522.0,9.0,0.005532615857893021,ini_delay,2019-10-17
1743,11,4,3,26188532.0,26188448.0,84.0,0.009197466997311107,ini_delay,2019-10-17
1744,61,23,4,26188542.0,26188523.0,19.0,0.00531921867622422,ini_delay,2019-10-17
1745,6,6,3,26188543.0,26188499.0,44.0,0.00873525681750565,ini_delay,2019-10-17
1746,9,12,5,26188543.0,26188518.0,25.0,0.004250659546608223,ini_delay,2019-10-17
1747,15,9,2,26188551.0,26188499.0,52.0,0.00922623461072479,ini_delay,2019-10-17
1748,48,6,9,26188553.0,26188474.0,79.0,0.008466680708842655,ini_delay,2019-10-17
1749,66,16,4,26188556.0,26188542.0,14.0,0.013591153919616367,tri_delay,2019-10-17
1750,70,2,2,26188560.0,26188541.0,19.0,0.007873243812582243,ini_delay,2019-10-17
1751,49,20,9,26188573.0,26188535.0,38.0,0.0016437846344885669,ini_delay,2019-10-17
1752,13,6,4,26188579.0,26188533.0,46.0,0.00837291061183633,ini_delay,2019-10-17
1753,70,3,3,26188581.0,26188578.0,3.0,0.04173718057746777,tri_delay,2019-10-17
1754,9,13,6,26188585.0,26188581.0,4.0,0.01999913039673909,tri_delay,2019-10-17
1755,49,10,10,26188591.0,26188574.0,17.0,0.016250665458347687,tri_delay,2019-10-17
1756,19,5,2,26188592.0,26188591.0,1.0,0.018337469383301032,tri_delay,2019-10-17
1757,49,7,11,26188622.0,26188600.0,22.0,0.0561766471553445,tri_delay,2019-10-17
1758,10,6,3,26188625.0,26188559.0,66.0,0.003045292098217552,ini_delay,2019-10-17
1759,47,9,3,26188628.0,26188584.0,44.0,0.005266587244817808,ini_delay,2019-10-17
1760,18,15,5,26188629.0,26188613.0,16.0,0.009589529383277763,ini_delay,2019-10-17
1761,73,19,2,26188632.0,26188616.0,16.0,0.038672726027985174,tri_delay,2019-10-17
1762,60,9,6,26188635.0,26188627.0,8.0,0.009812593552195045,ini_delay,2019-10-17
1763,72,3,2,26188635.0,26188632.0,3.0,0.0405192572479334,tri_delay,2019-10-17
1764,53,7,10,26188638.0,26188628.0,10.0,0.007456057793674485,ini_delay,2019-10-17
1765,73,16,3,26188650.0,26188642.0,8.0,0.009184278100977706,ini_delay,2019-10-17
1766,51,4,10,26188650.0,26188633.0,17.0,0.0033743405533299695,ini_delay,2019-10-17
1767,75,2,2,26188662.0,26188646.0,16.0,0.037810545192995,tri_delay,2019-10-17
1768,60,10,7,26188685.0,26188683.0,2.0,0.009812593552195045,ini_delay,2019-10-17
1769,69,14,6,26188691.0,26188665.0,26.0,0.008553545729022664,ini_delay,2019-10-17
1770,52,4,9,26188691.0,26188473.0,218.0,0.009802875243252324,ini_delay,2019-10-17
1771,76,10,2,26188692.0,26188677.0,15.0,0.008267236466086597,ini_delay,2019-10-17
1772,9,19,9,26188696.0,26188667.0,29.0,0.004250659546608223,ini_delay,2019-10-17
1773,13,9,7,26188698.0,26188684.0,14.0,0.00837291061183633,ini_delay,2019-10-17
1774,72,6,3,26188706.0,26188680.0,26.0,0.009452698124370388,ini_delay,2019-10-17
1775,18,17,6,26188706.0,26188648.0,58.0,0.023896979582221565,tri_delay,2019-10-17
1776,9,7,10,26188711.0,26188702.0,9.0,0.05754116341221747,tri_delay,2019-10-17
1777,76,11,3,26188719.0,26188701.0,18.0,0.040377574198122046,tri_delay,2019-10-17
1778,76,20,4,26188728.0,26188721.0,7.0,0.056602514214733377,tri_delay,2019-10-17
1779,70,17,8,26188732.0,26188716.0,16.0,0.007873243812582243,ini_delay,2019-10-17
1780,18,9,7,26188735.0,26188727.0,8.0,0.1533022574224096,tri_delay,2019-10-17
1781,66,6,10,26188743.0,26188735.0,8.0,0.0035642318794130707,ini_delay,2019-10-17
1782,24,9,2,26188745.0,26188740.0,5.0,0.008593610619905954,ini_delay,2019-10-17
1783,72,12,5,26188746.0,26188739.0,7.0,0.009452698124370388,ini_delay,2019-10-17
1784,78,21,2,26188749.0,26188707.0,42.0,0.009533977209979956,ini_delay,2019-10-17
1785,76,9,5,26188750.0,26188744.0,6.0,0.09942216673020095,tri_delay,2019-10-17
1786,72,17,6,26188762.0,26188759.0,3.0,0.05795339380342739,tri_delay,2019-10-17
1787,22,18,2,26188766.0,26188674.0,92.0,0.004711301336313121,ini_delay,2019-10-17
1788,55,4,8,26188767.0,26188653.0,114.0,0.0016264348256619095,ini_delay,2019-10-17
1789,83,19,2,26188775.0,26188774.0,1.0,0.0037075182268773853,ini_delay,2019-10-17
1790,74,22,5,26188777.0,26188746.0,31.0,0.009700799811404533,ini_delay,2019-10-17
1791,50,4,9,26188777.0,26188593.0,184.0,0.007947329872827848,ini_delay,2019-10-17
1792,67,6,5,26188781.0,26188718.0,63.0,0.009358951712722274,ini_delay,2019-10-17
1793,76,18,6,26188790.0,26188764.0,26.0,0.008267236466086597,ini_delay,2019-10-17
1794,74,17,6,26188801.0,26188786.0,15.0,0.009700799811404533,ini_delay,2019-10-18
1795,18,10,9,26188804.0,26188789.0,15.0,0.009589529383277763,ini_delay,2019-10-18
1796,64,7,11,26188805.0,26188791.0,14.0,0.0035266983198846357,ini_delay,2019-10-18
1797,62,4,10,26188806.0,26188763.0,43.0,0.003878352929779373,ini_delay,2019-10-18
1798,25,9,2,26188812.0,26188800.0,12.0,0.0013552808949084307,ini_delay,2019-10-18
1799,21,14,6,26188834.0,26188803.0,31.0,0.0077790741912728235,ini_delay,2019-10-18
1800,29,19,2,26188834.0,26188821.0,13.0,0.009238257418414032,ini_delay,2019-10-18
1801,57,7,9,26188836.0,26188666.0,170.0,0.0017886055459024857,ini_delay,2019-10-18
1802,15,4,4,26188838.0,26188708.0,130.0,0.00922623461072479,ini_delay,2019-10-18
1803,73,8,7,26188838.0,26188827.0,11.0,0.009184278100977706,ini_delay,2019-10-18
1804,69,5,11,26188840.0,26188834.0,6.0,0.010161783211089077,tri_delay,2019-10-18
1805,63,4,10,26188842.0,26188798.0,44.0,0.00330150309324242,ini_delay,2019-10-18
1806,78,14,4,26188845.0,26188828.0,17.0,0.009533977209979956,ini_delay,2019-10-18
1807,5,7,6,26188848.0,26188632.0,216.0,0.007367596346566454,ini_delay,2019-10-18
1808,75,22,7,26188854.0,26188844.0,10.0,0.00302950943303089,ini_delay,2019-10-18
1809,84,11,3,26188857.0,26188852.0,5.0,0.04599863859856221,tri_delay,2019-10-18
1810,79,17,5,26188867.0,26188861.0,6.0,0.0024964126248278895,ini_delay,2019-10-18
1811,77,17,5,26188872.0,26188833.0,39.0,0.005392211848722319,ini_delay,2019-10-18
1812,81,14,6,26188913.0,26188908.0,5.0,0.0084197655077244,ini_delay,2019-10-18
1813,65,7,11,26188918.0,26188825.0,93.0,0.0025591531209904197,ini_delay,2019-10-18
1814,82,17,6,26188919.0,26188904.0,15.0,0.00373970204146616,ini_delay,2019-10-18
1815,79,22,6,26188920.0,26188900.0,20.0,0.0024964126248278895,ini_delay,2019-10-18
1816,88,0,3,26188948.0,26188932.0,16.0,0.0032665310247297526,ini_delay,2019-10-18
1817,24,4,4,26188971.0,26188948.0,23.0,0.008593610619905954,ini_delay,2019-10-18
1818,33,3,2,26188976.0,26188927.0,49.0,0.03097921297794954,tri_delay,2019-10-18
1819,25,5,4,26188981.0,26188979.0,2.0,0.029088254721579578,tri_delay,2019-10-18
1820,84,12,6,26188983.0,26188981.0,2.0,0.013343775972261197,tri_delay,2019-10-18
1821,87,22,5,26188986.0,26188968.0,18.0,0.001853151983856347,ini_delay,2019-10-18
1822,19,7,5,26188992.0,26188836.0,156.0,0.012441059383745998,tri_delay,2019-10-18
1823,89,17,3,26188993.0,26188988.0,5.0,0.08696108373540903,tri_delay,2019-10-18
1824,34,9,4,26188993.0,26188974.0,19.0,0.005802266469148963,ini_delay,2019-10-18
1825,88,8,5,26188997.0,26188978.0,19.0,0.0032665310247297526,ini_delay,2019-10-18
1826,33,8,4,26189008.0,26188995.0,13.0,0.0396853009593193,tri_delay,2019-10-18
1827,84,23,7,26189013.0,26189008.0,5.0,0.07830061950958545,tri_delay,2019-10-18
1828,88,15,6,26189014.0,26189011.0,3.0,0.036256037612332384,tri_delay,2019-10-18
1829,87,17,6,26189017.0,26189006.0,11.0,0.001853151983856347,ini_delay,2019-10-18
1830,86,15,6,26189017.0,26188991.0,26.0,0.008441783690734159,ini_delay,2019-10-18
1831,20,7,10,26189023.0,26188960.0,63.0,0.003678192114689795,ini_delay,2019-10-18
1832,69,4,12,26189027.0,26188870.0,157.0,0.008553545729022664,ini_delay,2019-10-18
1833,25,4,5,26189027.0,26189016.0,11.0,0.04001084426164592,tri_delay,2019-10-18
1834,27,6,9,26189030.0,26189007.0,23.0,0.003914837638788573,ini_delay,2019-10-18
1835,33,17,5,26189050.0,26189048.0,2.0,0.06328790794934153,tri_delay,2019-10-18
1836,85,23,6,26189051.0,26189015.0,36.0,0.00869893424120708,ini_delay,2019-10-18
1837,77,7,9,26189052.0,26188997.0,55.0,0.005392211848722319,ini_delay,2019-10-18
1838,84,8,8,26189053.0,26189029.0,24.0,0.07125894016147218,tri_delay,2019-10-18
1839,88,17,7,26189055.0,26189038.0,17.0,0.047887521041023146,tri_delay,2019-10-18
1840,85,6,7,26189065.0,26189057.0,8.0,0.00869893424120708,ini_delay,2019-10-18
1841,28,9,8,26189075.0,26189066.0,9.0,0.007866158474966745,ini_delay,2019-10-18
1842,31,9,3,26189075.0,26189062.0,13.0,0.00828251782072335,ini_delay,2019-10-18
1843,84,6,9,26189076.0,26189053.0,23.0,0.07007298628742155,tri_delay,2019-10-18
1844,21,4,12,26189077.0,26189008.0,69.0,0.0077790741912728235,ini_delay,2019-10-18
1845,103,7,5,26189078.0,26188880.0,198.0,0.006305105441654111,ini_delay,2019-10-18
1846,92,6,4,26189080.0,26189076.0,4.0,0.005564785417297543,ini_delay,2019-10-18
1847,104,17,5,26189086.0,26189072.0,14.0,0.004505138269322135,ini_delay,2019-10-18
1848,84,0,10,26189090.0,26189085.0,5.0,0.12352911236116912,tri_delay,2019-10-18
1849,33,22,6,26189099.0,26189087.0,12.0,0.06948422392785977,tri_delay,2019-10-18
1850,89,6,4,26189100.0,26189047.0,53.0,0.008261217568998658,ini_delay,2019-10-18
1851,88,22,8,26189105.0,26189077.0,28.0,0.07527159888153677,tri_delay,2019-10-18
1852,93,0,3,26189111.0,26189090.0,21.0,0.006630446178678515,ini_delay,2019-10-18
1853,29,0,7,26189115.0,26189042.0,73.0,0.009238257418414032,ini_delay,2019-10-18
1854,88,18,9,26189121.0,26189111.0,10.0,0.06814047439119973,tri_delay,2019-10-18
1855,26,7,4,26189131.0,26189008.0,123.0,0.003711858577734894,ini_delay,2019-10-18
1856,33,18,7,26189131.0,26189124.0,7.0,0.06636500558853756,tri_delay,2019-10-18
1857,31,10,4,26189134.0,26189109.0,25.0,0.00828251782072335,ini_delay,2019-10-18
1858,40,3,2,26189137.0,26189111.0,26.0,0.009951233379671971,ini_delay,2019-10-18
1859,27,4,11,26189151.0,26189113.0,38.0,0.003914837638788573,ini_delay,2019-10-18
1860,88,9,10,26189154.0,26189136.0,18.0,0.07526362713774766,tri_delay,2019-10-18
1861,33,9,8,26189164.0,26189143.0,21.0,0.0784657514764752,tri_delay,2019-10-18
1862,94,22,6,26189190.0,26189163.0,27.0,0.009677258135832062,ini_delay,2019-10-18
1863,83,1,9,26189192.0,26189069.0,123.0,0.0037075182268773853,ini_delay,2019-10-18
1864,33,11,9,26189192.0,26189177.0,15.0,0.04386694700303287,tri_delay,2019-10-18
1865,43,0,4,26189199.0,26189188.0,11.0,0.009082589879328782,ini_delay,2019-10-18
1866,33,19,10,26189203.0,26189200.0,3.0,0.05816184724290427,tri_delay,2019-10-18
1867,89,4,5,26189207.0,26189136.0,71.0,0.008261217568998658,ini_delay,2019-10-18
1868,46,1,2,26189219.0,26189205.0,14.0,0.009997975439106802,ini_delay,2019-10-18
1869,35,6,4,26189229.0,26189056.0,173.0,0.00502997462179457,ini_delay,2019-10-18
1870,34,3,9,26189236.0,26189188.0,48.0,0.005802266469148963,ini_delay,2019-10-18
1871,88,7,13,26189246.0,26189222.0,24.0,0.0081501621455966,tri_delay,2019-10-18
1872,42,2,2,26189248.0,26189102.0,146.0,0.00676529327858592,ini_delay,2019-10-18
1873,33,7,11,26189252.0,26189231.0,21.0,0.05823848458445685,tri_delay,2019-10-18
1874,43,6,5,26189254.0,26189214.0,40.0,0.009082589879328782,ini_delay,2019-10-18
1875,45,0,3,26189260.0,26189220.0,40.0,0.009099108645690739,ini_delay,2019-10-18
1876,40,6,4,26189268.0,26189167.0,101.0,0.009951233379671971,ini_delay,2019-10-18
1877,81,7,11,26189282.0,26189063.0,219.0,0.0084197655077244,ini_delay,2019-10-18
1878,84,4,11,26189282.0,26189160.0,122.0,0.0031083941873060747,ini_delay,2019-10-18
1879,32,4,8,26189320.0,26189208.0,112.0,0.001506680211812166,ini_delay,2019-10-18
1880,28,7,12,26189357.0,26189160.0,197.0,0.007866158474966745,ini_delay,2019-10-18
1881,92,9,7,26189363.0,26189230.0,133.0,0.005564785417297543,ini_delay,2019-10-18
1882,86,7,14,26189365.0,26189210.0,155.0,0.008441783690734159,ini_delay,2019-10-18
1883,94,17,7,26189400.0,26189203.0,197.0,0.009677258135832062,ini_delay,2019-10-18
1884,30,7,10,26189421.0,26189195.0,226.0,0.0027740952157382422,ini_delay,2019-10-18
1885,3,5,2,26189757.0,26189744.0,13.0,0.005484760248061078,ini_delay,2019-10-18
1886,48,9,4,26189757.0,26189746.0,11.0,0.008466680708842655,ini_delay,2019-10-18
1887,52,23,4,26189766.0,26189765.0,1.0,0.0613308170791365,tri_delay,2019-10-18
1888,2,4,2,26189769.0,26189743.0,26.0,0.005535837854962842,ini_delay,2019-10-18
1889,0,5,3,26189779.0,26189766.0,13.0,0.00625143868360868,ini_delay,2019-10-18
1890,8,6,2,26189785.0,26189782.0,3.0,0.052077380637481734,tri_delay,2019-10-18
1891,54,11,4,26189789.0,26189777.0,12.0,0.004791512514749959,ini_delay,2019-10-18
1892,58,21,2,26189798.0,26189792.0,6.0,0.008099921328307072,ini_delay,2019-10-18
1893,51,9,4,26189804.0,26189795.0,9.0,0.0033743405533299695,ini_delay,2019-10-18
1894,53,0,3,26189810.0,26189800.0,10.0,0.007456057793674485,ini_delay,2019-10-18
1895,56,10,2,26189814.0,26189788.0,26.0,0.009216092839416087,ini_delay,2019-10-18
1896,58,19,3,26189816.0,26189810.0,6.0,0.008099921328307072,ini_delay,2019-10-18
1897,49,6,4,26189818.0,26189797.0,21.0,0.0016437846344885669,ini_delay,2019-10-18
1898,95,6,4,26189818.0,26189803.0,15.0,0.028783442505684344,tri_delay,2019-10-18
1899,8,0,3,26189820.0,26189808.0,12.0,0.04573949405990707,tri_delay,2019-10-18
1900,54,20,5,26189824.0,26189796.0,28.0,0.015984103636926515,tri_delay,2019-10-18
1901,56,11,3,26189825.0,26189814.0,11.0,0.009216092839416087,ini_delay,2019-10-18
1902,52,6,5,26189825.0,26189799.0,26.0,0.009802875243252324,ini_delay,2019-10-18
1903,7,4,2,26189826.0,26189798.0,28.0,0.009449386952301957,ini_delay,2019-10-18
1904,54,9,6,26189829.0,26189824.0,5.0,0.0675562700697297,tri_delay,2019-10-18
1905,95,8,5,26189834.0,26189822.0,12.0,0.016852291850444838,tri_delay,2019-10-18
1906,59,10,2,26189835.0,26189825.0,10.0,0.11453757107856057,tri_delay,2019-10-18
1907,6,9,2,26189838.0,26189820.0,18.0,0.00873525681750565,ini_delay,2019-10-18
1908,58,20,4,26189846.0,26189843.0,3.0,0.16893413411095684,tri_delay,2019-10-18
1909,4,4,4,26189854.0,26189853.0,1.0,0.009965394266849923,ini_delay,2019-10-18
1910,60,2,2,26189855.0,26189831.0,24.0,0.054163040480873836,tri_delay,2019-10-18
1911,48,17,8,26189857.0,26189846.0,11.0,0.008466680708842655,ini_delay,2019-10-18
1912,50,17,6,26189858.0,26189851.0,7.0,0.027441154054564328,tri_delay,2019-10-18
1913,5,6,3,26189864.0,26189857.0,7.0,0.007367596346566454,ini_delay,2019-10-18
1914,96,3,2,26189872.0,26189826.0,46.0,0.004065812684552058,ini_delay,2019-10-18
1915,9,0,2,26189873.0,26189868.0,5.0,0.03040330213980987,tri_delay,2019-10-18
1916,11,2,2,26189875.0,26189862.0,13.0,0.009197466997311107,ini_delay,2019-10-18
1917,52,5,7,26189876.0,26189871.0,5.0,0.009802875243252324,ini_delay,2019-10-18
1918,96,6,3,26189877.0,26189876.0,1.0,0.09946906388373448,tri_delay,2019-10-18
1919,60,3,3,26189884.0,26189875.0,9.0,0.009812593552195045,ini_delay,2019-10-18
1920,0,4,5,26189887.0,26189813.0,74.0,0.00625143868360868,ini_delay,2019-10-18
1921,54,13,7,26189889.0,26189857.0,32.0,0.004791512514749959,ini_delay,2019-10-18
1922,13,5,2,26189892.0,26189879.0,13.0,0.07774783157439043,tri_delay,2019-10-18
1923,8,2,5,26189894.0,26189874.0,20.0,0.005113985472331496,ini_delay,2019-10-18
1924,11,4,3,26189896.0,26189888.0,8.0,0.009197466997311107,ini_delay,2019-10-18
1925,61,3,2,26189898.0,26189881.0,17.0,0.08340893536339995,tri_delay,2019-10-18
1926,62,10,2,26189899.0,26189877.0,22.0,0.003878352929779373,ini_delay,2019-10-18
1927,53,15,5,26189902.0,26189874.0,28.0,0.022528353190532677,tri_delay,2019-10-18
1928,56,18,5,26189904.0,26189873.0,31.0,0.026612495973734693,tri_delay,2019-10-18
1929,12,5,2,26189906.0,26189875.0,31.0,0.02642702768502362,tri_delay,2019-10-18
1930,9,6,3,26189906.0,26189894.0,12.0,0.031915340115278926,tri_delay,2019-10-18
