event_id,train_id,station_id,station_order,event_time,schedule_time,delay,lambda,delay_type,date
2720,56,9,4,26231591.0,26231589.0,2.0,0.05913232457344324,tri_delay,2019-11-16
2721,5,101,9,26231591.0,26231586.0,5.0,0.04540628552318529,tri_delay,2019-11-16
2722,40,52,4,26231592.0,26231587.0,5.0,0.0838085307323855,tri_delay,2019-11-16
2723,69,60,3,26231592.0,26231556.0,36.0,0.007784567403287526,ini_delay,2019-11-16
2724,48,94,4,26231593.0,26231581.0,12.0,0.006111321261328554,ini_delay,2019-11-16
2725,96,32,2,26231593.0,26231591.0,2.0,0.04219364071888107,tri_delay,2019-11-16
2726,72,27,3,26231595.0,26231568.0,27.0,0.017430894705079546,tri_delay,2019-11-16
2727,83,13,3,26231595.0,26231570.0,25.0,0.004172755263333619,ini_delay,2019-11-16
2728,82,31,2,26231597.0,26231586.0,11.0,0.009927840409109823,ini_delay,2019-11-16
2729,97,8,2,26231598.0,26231596.0,2.0,0.2946413200961088,tri_delay,2019-11-16
2730,75,68,3,26231598.0,26231579.0,19.0,0.023518232067848345,tri_delay,2019-11-16
2731,88,58,3,26231599.0,26231594.0,5.0,0.007371051369493099,ini_delay,2019-11-16
2732,94,13,3,26231602.0,26231597.0,5.0,0.16023279694976109,tri_delay,2019-11-16
2733,17,80,5,26231604.0,26231553.0,51.0,0.0024264227243905867,ini_delay,2019-11-16
2734,99,106,2,26231605.0,26231598.0,7.0,0.1255621957625473,tri_delay,2019-11-16
2735,72,31,4,26231606.0,26231597.0,9.0,0.011593322334141872,tri_delay,2019-11-16
2736,57,1,7,26231606.0,26231602.0,4.0,0.0024669543114346614,ini_delay,2019-11-16
2737,65,19,4,26231608.0,26231601.0,7.0,0.005473452151676917,ini_delay,2019-11-16
2738,68,53,2,26231608.0,26231580.0,28.0,0.07922351654831443,tri_delay,2019-11-16
2739,95,36,3,26231611.0,26231608.0,3.0,0.02474963074013633,tri_delay,2019-11-16
2740,20,61,6,26231615.0,26231592.0,23.0,0.053731826200182256,tri_delay,2019-11-16
2741,78,66,2,26231617.0,26231599.0,18.0,0.02361263979207444,tri_delay,2019-11-16
2742,61,6,4,26231617.0,26231613.0,4.0,0.027199542940664578,tri_delay,2019-11-16
2743,75,105,4,26231618.0,26231609.0,9.0,0.008522759331904384,ini_delay,2019-11-16
2744,18,57,5,26231619.0,26231593.0,26.0,0.07652474472526082,tri_delay,2019-11-16
2745,83,47,4,26231620.0,26231603.0,17.0,0.05301378227470841,tri_delay,2019-11-16
2746,49,107,5,26231622.0,26231601.0,21.0,0.023683659991972632,tri_delay,2019-11-16
2747,71,27,2,26231624.0,26231600.0,24.0,0.07943888992911191,tri_delay,2019-11-16
2748,103,60,2,26231625.0,26231609.0,16.0,0.005801087701753292,ini_delay,2019-11-16
2749,81,68,4,26231626.0,26231622.0,4.0,0.03175459253699898,tri_delay,2019-11-16
2750,77,57,4,26231626.0,26231602.0,24.0,0.049108942578999414,tri_delay,2019-11-16
2751,74,5,4,26231626.0,26231612.0,14.0,0.00309364955258267,ini_delay,2019-11-16
2752,5,91,10,26231627.0,26231614.0,13.0,0.00394285088084789,ini_delay,2019-11-16
2753,112,32,2,26231628.0,26231622.0,6.0,0.040771416302866605,tri_delay,2019-11-16
2754,49,66,6,26231630.0,26231624.0,6.0,0.04006838313768081,tri_delay,2019-11-16
2755,27,97,5,26231630.0,26231608.0,22.0,0.004908263388795644,ini_delay,2019-11-16
2756,93,27,2,26231632.0,26231628.0,4.0,0.061071825702116084,tri_delay,2019-11-16
2757,21,9,6,26231633.0,26231622.0,11.0,0.01547846434083724,tri_delay,2019-11-16
2758,64,53,4,26231634.0,26231598.0,36.0,0.003858772550092537,ini_delay,2019-11-16
2759,99,95,3,26231634.0,26231617.0,17.0,0.003637556259912253,ini_delay,2019-11-16
2760,53,22,7,26231635.0,26231631.0,4.0,0.007418027842957447,ini_delay,2019-11-16
2761,108,28,2,26231635.0,26231620.0,15.0,0.08480204533015169,tri_delay,2019-11-16
2762,63,52,3,26231636.0,26231617.0,19.0,0.0063916216867654215,ini_delay,2019-11-16
2763,56,61,5,26231636.0,26231629.0,7.0,0.040709300997643943,tri_delay,2019-11-16
2764,71,52,3,26231637.0,26231626.0,11.0,0.09088621401344607,tri_delay,2019-11-16
2765,108,81,3,26231639.0,26231636.0,3.0,0.09406382386527526,tri_delay,2019-11-16
2766,119,43,2,26231639.0,26231637.0,2.0,0.09335853657719098,tri_delay,2019-11-16
2767,6,0,3,26231641.0,26231501.0,140.0,0.00473930636587537,ini_delay,2019-11-16
2768,72,32,5,26231642.0,26231634.0,8.0,0.03736841181629161,tri_delay,2019-11-16
2769,18,95,6,26231643.0,26231619.0,24.0,0.03868112645901871,tri_delay,2019-11-16
2770,39,6,3,26231644.0,26231528.0,116.0,0.008765869102600882,ini_delay,2019-11-16
2771,87,97,4,26231644.0,26231626.0,18.0,0.0327819522123135,tri_delay,2019-11-16
2772,101,38,2,26231645.0,26231593.0,52.0,0.004322923652594628,ini_delay,2019-11-16
2773,117,31,2,26231646.0,26231641.0,5.0,0.00437309121085308,ini_delay,2019-11-16
2774,110,57,2,26231647.0,26231629.0,18.0,0.054736571754320076,tri_delay,2019-11-16
2775,115,38,2,26231648.0,26231625.0,23.0,0.00190004687871481,ini_delay,2019-11-16
2776,123,55,2,26231648.0,26231645.0,3.0,0.08913426149434744,tri_delay,2019-11-16
2777,7,26,8,26231649.0,26231606.0,43.0,0.008037847720817058,ini_delay,2019-11-16
2778,47,80,4,26231650.0,26231580.0,70.0,0.007949746921175338,ini_delay,2019-11-16
2779,96,31,3,26231651.0,26231635.0,16.0,0.039194333770802434,tri_delay,2019-11-16
2780,57,23,9,26231652.0,26231639.0,13.0,0.032222883958314734,tri_delay,2019-11-16
2781,85,80,2,26231653.0,26231625.0,28.0,0.02994145423823351,tri_delay,2019-11-16
2782,112,6,3,26231659.0,26231648.0,11.0,0.04069066811730401,tri_delay,2019-11-16
2783,111,50,2,26231659.0,26231635.0,24.0,0.060453125419353056,tri_delay,2019-11-16
2784,99,57,4,26231659.0,26231647.0,12.0,0.1330442511320454,tri_delay,2019-11-16
2785,104,53,2,26231660.0,26231640.0,20.0,0.10372313248388255,tri_delay,2019-11-16
2786,27,93,6,26231661.0,26231635.0,26.0,0.038419044445524415,tri_delay,2019-11-16
2787,98,2,2,26231661.0,26231642.0,19.0,0.008262239565969783,ini_delay,2019-11-16
2788,57,55,10,26231663.0,26231659.0,4.0,0.028360416793567465,tri_delay,2019-11-16
2789,105,9,2,26231664.0,26231663.0,1.0,0.08909883656833005,tri_delay,2019-11-16
2790,9,99,7,26231665.0,26231652.0,13.0,0.005300983836421435,ini_delay,2019-11-16
2791,13,116,10,26231666.0,26231657.0,9.0,0.00813382803271719,ini_delay,2019-11-16
2792,18,9,7,26231666.0,26231655.0,11.0,0.004813064445686261,ini_delay,2019-11-16
2793,99,69,5,26231667.0,26231666.0,1.0,0.09794395744798917,tri_delay,2019-11-16
2794,52,2,2,26231668.0,26231529.0,139.0,0.007355141915206434,ini_delay,2019-11-16
2795,93,52,3,26231670.0,26231654.0,16.0,0.00826826708655166,ini_delay,2019-11-16
2796,56,73,6,26231675.0,26231664.0,11.0,0.007414319378081784,ini_delay,2019-11-16
2797,122,29,2,26231675.0,26231667.0,8.0,0.004907398772248269,ini_delay,2019-11-16
2798,16,115,9,26231678.0,26231655.0,23.0,0.006588679625913266,ini_delay,2019-11-16
2799,78,57,4,26231678.0,26231670.0,8.0,0.03030850080352869,tri_delay,2019-11-16
2800,21,21,7,26231680.0,26231659.0,21.0,0.003546276765715273,ini_delay,2019-11-16
2801,130,43,2,26231680.0,26231668.0,12.0,0.08387247684882417,tri_delay,2019-11-16
2802,37,3,9,26231681.0,26231633.0,48.0,0.004338974824301114,ini_delay,2019-11-16
2803,51,0,5,26231682.0,26231583.0,99.0,0.004177480402007848,ini_delay,2019-11-16
2804,121,58,2,26231682.0,26231670.0,12.0,0.06402165068502809,tri_delay,2019-11-16
2805,132,19,2,26231682.0,26231680.0,2.0,0.036107403763678984,tri_delay,2019-11-16
2806,50,33,7,26231684.0,26231675.0,9.0,0.03135767251074739,tri_delay,2019-11-16
2807,36,36,2,26231685.0,26231513.0,172.0,0.002779661076499461,ini_delay,2019-11-16
2808,70,65,5,26231685.0,26231633.0,52.0,0.002264138766605082,ini_delay,2019-11-16
2809,123,15,3,26231685.0,26231678.0,7.0,0.007164925216626714,ini_delay,2019-11-16
2810,42,0,5,26231688.0,26231572.0,116.0,0.0010181703129758764,ini_delay,2019-11-16
2811,75,8,6,26231688.0,26231669.0,19.0,0.008522759331904384,ini_delay,2019-11-16
2812,133,32,2,26231691.0,26231681.0,10.0,0.116597095742799,tri_delay,2019-11-16
2813,55,11,4,26231691.0,26231588.0,103.0,0.007848410465385404,ini_delay,2019-11-16
2814,73,39,2,26231691.0,26231549.0,142.0,0.007789025769260461,ini_delay,2019-11-16
2815,101,5,3,26231694.0,26231656.0,38.0,0.004322923652594628,ini_delay,2019-11-16
2816,113,27,3,26231695.0,26231694.0,1.0,0.0763973270734109,tri_delay,2019-11-16
2817,134,76,2,26231695.0,26231694.0,1.0,0.10060748042123548,tri_delay,2019-11-16
2818,21,81,8,26231696.0,26231682.0,14.0,0.06756334071952184,tri_delay,2019-11-16
2819,53,91,9,26231697.0,26231691.0,6.0,0.07802511615800678,tri_delay,2019-11-16
2820,116,82,3,26231701.0,26231672.0,29.0,0.03899837319096469,tri_delay,2019-11-16
2821,123,1,4,26231701.0,26231690.0,11.0,0.11658046456968509,tri_delay,2019-11-16
2822,55,8,5,26231701.0,26231699.0,2.0,0.11366519422311583,tri_delay,2019-11-16
2823,58,59,5,26231701.0,26231679.0,22.0,0.06492838371443432,tri_delay,2019-11-16
2824,130,25,3,26231702.0,26231693.0,9.0,0.08296485043393285,tri_delay,2019-11-16
2825,8,37,4,26231703.0,26231570.0,133.0,0.008190362434336018,ini_delay,2019-11-16
2826,34,6,9,26231703.0,26231673.0,30.0,0.02898848698666054,tri_delay,2019-11-16
2827,74,0,5,26231706.0,26231658.0,48.0,0.00309364955258267,ini_delay,2019-11-16
2828,121,60,3,26231708.0,26231690.0,18.0,0.041453953814239726,tri_delay,2019-11-16
2829,138,43,2,26231709.0,26231704.0,5.0,0.12511929210794678,tri_delay,2019-11-16
2830,84,73,4,26231710.0,26231651.0,59.0,0.009598596063747262,ini_delay,2019-11-16
2831,4,0,4,26231710.0,26231496.0,214.0,0.006239733778644774,ini_delay,2019-11-16
2832,59,34,2,26231714.0,26231538.0,176.0,0.01117543390005304,tri_delay,2019-11-16
2833,93,63,4,26231717.0,26231675.0,42.0,0.04867898668448165,tri_delay,2019-11-16
2834,54,12,6,26231719.0,26231663.0,56.0,0.008375449040989589,ini_delay,2019-11-16
2835,137,20,2,26231720.0,26231708.0,12.0,0.07710407897149954,tri_delay,2019-11-16
2836,93,40,5,26231721.0,26231718.0,3.0,0.040743988898837874,tri_delay,2019-11-16
2837,138,13,3,26231722.0,26231716.0,6.0,0.007454036560580463,ini_delay,2019-11-16
2838,72,6,6,26231724.0,26231658.0,66.0,0.006621356153662903,ini_delay,2019-11-16
2839,18,60,8,26231724.0,26231687.0,37.0,0.0516415810630704,tri_delay,2019-11-16
2840,29,39,2,26231724.0,26231493.0,231.0,0.007500011023954804,ini_delay,2019-11-16
2841,70,26,6,26231727.0,26231696.0,31.0,0.09525984427129291,tri_delay,2019-11-16
2842,135,51,2,26231728.0,26231722.0,6.0,0.0020133448653110583,ini_delay,2019-11-16
2843,116,49,5,26231729.0,26231727.0,2.0,0.009628191019204292,ini_delay,2019-11-16
2844,118,61,4,26231732.0,26231731.0,1.0,0.006894432840306346,ini_delay,2019-11-16
2845,19,0,3,26231733.0,26231533.0,200.0,0.007559334983225765,ini_delay,2019-11-16
2846,108,35,6,26231735.0,26231715.0,20.0,0.005064919731053145,ini_delay,2019-11-16
2847,46,40,9,26231736.0,26231687.0,49.0,0.008428322535986254,ini_delay,2019-11-16
2848,44,6,3,26231736.0,26231543.0,193.0,0.005040167684083414,ini_delay,2019-11-16
2849,7,52,9,26231737.0,26231674.0,63.0,0.008037847720817058,ini_delay,2019-11-16
2850,13,72,11,26231737.0,26231686.0,51.0,0.014310579104473389,tri_delay,2019-11-16
2851,127,52,2,26231740.0,26231722.0,18.0,0.1051060278530505,tri_delay,2019-11-16
2852,95,10,4,26231743.0,26231649.0,94.0,0.008416410296550821,ini_delay,2019-11-16
2853,90,8,2,26231744.0,26231654.0,90.0,0.009433509641666057,ini_delay,2019-11-16
2854,147,9,2,26231746.0,26231741.0,5.0,0.1479883465160394,tri_delay,2019-11-16
2855,46,52,10,26231746.0,26231740.0,6.0,0.07947586097991133,tri_delay,2019-11-16
2856,35,6,5,26231747.0,26231573.0,174.0,0.005144100692776391,ini_delay,2019-11-16
2857,145,50,2,26231747.0,26231739.0,8.0,0.0372812657920807,tri_delay,2019-11-16
2858,138,67,4,26231748.0,26231742.0,6.0,0.11566708619699614,tri_delay,2019-11-16
2859,129,52,3,26231748.0,26231744.0,4.0,0.14961037590452012,tri_delay,2019-11-16
2860,58,28,6,26231750.0,26231726.0,24.0,0.01786547471371707,tri_delay,2019-11-16
2861,56,120,7,26231754.0,26231731.0,23.0,0.018174817594469463,tri_delay,2019-11-16
2862,111,52,4,26231756.0,26231707.0,49.0,0.0021453746739529015,ini_delay,2019-11-16
2863,105,73,4,26231756.0,26231742.0,14.0,0.007471394532552822,ini_delay,2019-11-16
2864,130,53,4,26231757.0,26231729.0,28.0,0.009129337322849776,ini_delay,2019-11-16
2865,132,2,4,26231758.0,26231742.0,16.0,0.006033391981960197,ini_delay,2019-11-16
2866,38,12,6,26231759.0,26231647.0,112.0,0.006196656778621405,ini_delay,2019-11-16
2867,132,74,5,26231764.0,26231761.0,3.0,0.03623046513055295,tri_delay,2019-11-16
2868,149,51,2,26231764.0,26231763.0,1.0,0.12680459236101546,tri_delay,2019-11-16
2869,58,11,7,26231765.0,26231752.0,13.0,0.06416030711739912,tri_delay,2019-11-16
2870,77,80,5,26231765.0,26231637.0,128.0,0.0022091962666953725,ini_delay,2019-11-16
2871,33,71,7,26231765.0,26231627.0,138.0,0.005507541558652882,ini_delay,2019-11-16
2872,124,65,6,26231767.0,26231750.0,17.0,0.007876493605131062,ini_delay,2019-11-16
2873,12,53,9,26231768.0,26231730.0,38.0,0.004542906450548693,ini_delay,2019-11-16
2874,67,6,2,26231769.0,26231558.0,211.0,0.002925891127212055,ini_delay,2019-11-16
2875,143,53,2,26231774.0,26231768.0,6.0,0.08278846407483247,tri_delay,2019-11-16
2876,144,10,2,26231777.0,26231730.0,47.0,0.034885203232432944,tri_delay,2019-11-16
2877,92,10,9,26231779.0,26231773.0,6.0,0.0048017440305772275,ini_delay,2019-11-16
2878,60,44,3,26231781.0,26231552.0,229.0,0.0032669462951750174,ini_delay,2019-11-16
2879,12,13,10,26231782.0,26231777.0,5.0,0.08096322230700308,tri_delay,2019-11-16
2880,50,24,10,26231785.0,26231778.0,7.0,0.005079567036324125,ini_delay,2019-11-16
2881,56,12,8,26231785.0,26231756.0,29.0,0.007414319378081784,ini_delay,2019-11-16
2882,27,38,10,26231791.0,26231766.0,25.0,0.004908263388795644,ini_delay,2019-11-16
2883,98,8,3,26231792.0,26231726.0,66.0,0.008262239565969783,ini_delay,2019-11-16
2884,82,65,7,26231792.0,26231789.0,3.0,0.009927840409109823,ini_delay,2019-11-16
2885,148,27,3,26231793.0,26231790.0,3.0,0.00530104067962924,ini_delay,2019-11-16
2886,147,61,3,26231796.0,26231782.0,14.0,0.0086684930365697,ini_delay,2019-11-16
2887,10,6,9,26231801.0,26231793.0,8.0,0.0060067260171767075,ini_delay,2019-11-16
2888,94,62,7,26231803.0,26231785.0,18.0,0.008735430520111264,ini_delay,2019-11-16
2889,62,71,6,26231804.0,26231654.0,150.0,0.005157891626052897,ini_delay,2019-11-16
2890,138,53,5,26231807.0,26231773.0,34.0,0.007454036560580463,ini_delay,2019-11-16
2891,141,61,4,26231809.0,26231807.0,2.0,0.07836524857571671,tri_delay,2019-11-16
2892,104,52,3,26231813.0,26231759.0,54.0,0.0075395044654838145,ini_delay,2019-11-16
2893,146,2,2,26231815.0,26231779.0,36.0,0.003588536336488097,ini_delay,2019-11-16
2894,30,3,9,26231816.0,26231774.0,42.0,0.004269929220534416,ini_delay,2019-11-16
2895,128,9,2,26231819.0,26231777.0,42.0,0.00487821678460221,ini_delay,2019-11-16
2896,116,10,6,26231828.0,26231760.0,68.0,0.009628191019204292,ini_delay,2019-11-16
2897,90,0,3,26231831.0,26231802.0,29.0,0.009433509641666057,ini_delay,2019-11-16
2898,78,9,5,26231831.0,26231726.0,105.0,0.009420164501319168,ini_delay,2019-11-16
2899,111,99,5,26231832.0,26231786.0,46.0,0.011462897460147333,tri_delay,2019-11-16
2900,137,2,3,26231834.0,26231758.0,76.0,0.009005247895819975,ini_delay,2019-11-16
2901,141,35,5,26231840.0,26231836.0,4.0,0.06028045436631228,tri_delay,2019-11-16
2902,65,0,5,26231843.0,26231631.0,212.0,0.005473452151676917,ini_delay,2019-11-16
2903,96,53,6,26231845.0,26231827.0,18.0,0.005748047294263472,ini_delay,2019-11-16
2904,32,6,10,26231845.0,26231833.0,12.0,0.004127309868635641,ini_delay,2019-11-16
2905,94,52,8,26231846.0,26231826.0,20.0,0.008735430520111264,ini_delay,2019-11-16
2906,70,50,9,26231854.0,26231844.0,10.0,0.002264138766605082,ini_delay,2019-11-16
2907,106,60,10,26231855.0,26231840.0,15.0,0.00458777138089588,ini_delay,2019-11-16
2908,69,3,12,26231856.0,26231838.0,18.0,0.007784567403287526,ini_delay,2019-11-16
2909,114,7,7,26231856.0,26231814.0,42.0,0.006338928012224339,ini_delay,2019-11-16
2910,149,61,3,26231856.0,26231824.0,32.0,0.004832826655734738,ini_delay,2019-11-16
2911,134,101,7,26231860.0,26231837.0,23.0,0.006567085266557861,ini_delay,2019-11-16
2912,132,37,7,26231860.0,26231799.0,61.0,0.006033391981960197,ini_delay,2019-11-16
2913,85,71,5,26231865.0,26231851.0,14.0,0.003947870054904238,ini_delay,2019-11-16
2914,104,6,4,26231865.0,26231848.0,17.0,0.0075395044654838145,ini_delay,2019-11-16
2915,121,9,4,26231866.0,26231724.0,142.0,0.004387210664812791,ini_delay,2019-11-16
2916,105,12,6,26231867.0,26231834.0,33.0,0.007471394532552822,ini_delay,2019-11-16
2917,94,27,9,26231870.0,26231853.0,17.0,0.09538739935294661,tri_delay,2019-11-16
2918,109,11,7,26231871.0,26231850.0,21.0,0.006196210145423746,ini_delay,2019-11-16
2919,134,33,8,26231872.0,26231861.0,11.0,0.056614068271555344,tri_delay,2019-11-16
2920,108,12,9,26231876.0,26231865.0,11.0,0.005064919731053145,ini_delay,2019-11-16
2921,117,53,5,26231877.0,26231831.0,46.0,0.00437309121085308,ini_delay,2019-11-16
2922,110,101,10,26231878.0,26231867.0,11.0,0.00794930682793507,ini_delay,2019-11-16
2923,118,11,8,26231878.0,26231875.0,3.0,0.006894432840306346,ini_delay,2019-11-16
2924,114,1,8,26231880.0,26231866.0,14.0,0.006338928012224339,ini_delay,2019-11-16
2925,131,98,7,26231881.0,26231860.0,21.0,0.02019883777751969,tri_delay,2019-11-16
2926,64,6,8,26231882.0,26231853.0,29.0,0.003858772550092537,ini_delay,2019-11-16
2927,117,13,6,26231884.0,26231880.0,4.0,0.08980719443823719,tri_delay,2019-11-16
2928,96,43,7,26231895.0,26231883.0,12.0,0.044465391942207014,tri_delay,2019-11-16
2929,149,9,4,26231896.0,26231867.0,29.0,0.10062308609090316,tri_delay,2019-11-16
2930,63,3,6,26231896.0,26231832.0,64.0,0.0063916216867654215,ini_delay,2019-11-16
2931,110,22,11,26231902.0,26231897.0,5.0,0.029379629420419426,tri_delay,2019-11-16
2932,123,58,10,26231905.0,26231903.0,2.0,0.007164925216626714,ini_delay,2019-11-16
2933,76,0,11,26231913.0,26231859.0,54.0,0.005358412551111323,ini_delay,2019-11-16
2934,103,3,6,26231915.0,26231861.0,54.0,0.005801087701753292,ini_delay,2019-11-16
2935,107,69,10,26231917.0,26231879.0,38.0,0.006898865206919112,ini_delay,2019-11-16
2936,80,3,10,26231919.0,26231778.0,141.0,0.006629473139018426,ini_delay,2019-11-16
2937,114,55,10,26231928.0,26231912.0,16.0,0.01904963087896342,tri_delay,2019-11-16
2938,107,95,11,26231930.0,26231917.0,13.0,0.006898865206919112,ini_delay,2019-11-16
2939,66,12,7,26231936.0,26231870.0,66.0,0.004474208660159035,ini_delay,2019-11-16
2940,18,1,14,26231936.0,26231916.0,20.0,0.004813064445686261,ini_delay,2019-11-16
2941,68,6,4,26231940.0,26231784.0,156.0,0.00538060593606328,ini_delay,2019-11-16
2942,110,46,13,26231943.0,26231938.0,5.0,0.05163177489142735,tri_delay,2019-11-16
2943,92,71,13,26231944.0,26231929.0,15.0,0.023734794976447662,tri_delay,2019-11-16
2944,123,60,11,26231944.0,26231923.0,21.0,0.02369845302850082,tri_delay,2019-11-16
2945,136,80,9,26231946.0,26231938.0,8.0,0.005106102021368289,ini_delay,2019-11-16
2946,93,3,10,26231948.0,26231902.0,46.0,0.00826826708655166,ini_delay,2019-11-16
2947,114,3,11,26231948.0,26231934.0,14.0,0.05395637556411186,tri_delay,2019-11-16
2948,134,1,12,26231953.0,26231952.0,1.0,0.006567085266557861,ini_delay,2019-11-16
2949,147,12,6,26231954.0,26231909.0,45.0,0.0086684930365697,ini_delay,2019-11-16
2950,124,31,8,26231956.0,26231938.0,18.0,0.007876493605131062,ini_delay,2019-11-16
2951,131,69,10,26231959.0,26231936.0,23.0,0.01259822832450878,tri_delay,2019-11-16
2952,16,124,12,26231965.0,26231787.0,178.0,0.006588679625913266,ini_delay,2019-11-16
2953,49,71,12,26231967.0,26231858.0,109.0,0.0019074160108034884,ini_delay,2019-11-16
2954,148,53,8,26231976.0,26231974.0,2.0,0.00530104067962924,ini_delay,2019-11-16
2955,123,9,12,26231980.0,26231957.0,23.0,0.029016517298049167,tri_delay,2019-11-16
2956,131,95,11,26231983.0,26231974.0,9.0,0.015701205816615976,tri_delay,2019-11-16
2957,111,3,8,26231985.0,26231938.0,47.0,0.0021453746739529015,ini_delay,2019-11-16
2958,124,32,9,26231986.0,26231975.0,11.0,0.02394782644465382,tri_delay,2019-11-16
2959,83,6,11,26231989.0,26231893.0,96.0,0.004172755263333619,ini_delay,2019-11-16
2960,126,6,4,26231994.0,26231908.0,86.0,0.0053861656496464825,ini_delay,2019-11-16
2961,58,8,8,26231995.0,26231863.0,132.0,0.003982059322592369,ini_delay,2019-11-16
2962,113,3,11,26231996.0,26231977.0,19.0,0.006620384864546115,ini_delay,2019-11-16
2963,140,0,5,26232000.0,26231961.0,39.0,0.003013746231328888,ini_delay,2019-11-17
2964,131,106,12,26232002.0,26231994.0,8.0,0.015333114589006457,tri_delay,2019-11-17
2965,145,25,8,26232008.0,26231993.0,15.0,0.005764696670474019,ini_delay,2019-11-17
2966,88,71,11,26232013.0,26231978.0,35.0,0.007371051369493099,ini_delay,2019-11-17
2967,124,6,10,26232026.0,26231998.0,28.0,0.045351819761693085,tri_delay,2019-11-17
2968,96,3,8,26232045.0,26231913.0,132.0,0.005748047294263472,ini_delay,2019-11-17
2969,127,3,4,26232053.0,26231908.0,145.0,0.006903368046853245,ini_delay,2019-11-17
2970,87,12,11,26232058.0,26231936.0,122.0,0.007470274491917701,ini_delay,2019-11-17
2971,79,91,19,26232065.0,26232057.0,8.0,0.0040218237963977,ini_delay,2019-11-17
2972,146,87,11,26232098.0,26232063.0,35.0,0.003588536336488097,ini_delay,2019-11-17
2973,128,2,5,26232103.0,26232050.0,53.0,0.00487821678460221,ini_delay,2019-11-17
2974,106,24,19,26232107.0,26232100.0,7.0,0.00458777138089588,ini_delay,2019-11-17
2975,139,3,10,26232138.0,26232017.0,121.0,0.003720954035227903,ini_delay,2019-11-17
2976,135,11,6,26232151.0,26231917.0,234.0,0.0020133448653110583,ini_delay,2019-11-17
2977,100,49,13,26232156.0,26232109.0,47.0,0.001663831705718848,tri_delay,2019-11-17
2978,129,3,11,26232163.0,26231991.0,172.0,0.002798447582051904,ini_delay,2019-11-17
2979,149,11,6,26232181.0,26231958.0,223.0,0.004832826655734738,ini_delay,2019-11-17
2980,145,3,10,26232225.0,26232050.0,175.0,0.005764696670474019,ini_delay,2019-11-17
2981,131,14,22,26232257.0,26232246.0,11.0,0.0040072589979816275,ini_delay,2019-11-17
2982,110,3,17,26232276.0,26232037.0,239.0,0.00794930682793507,ini_delay,2019-11-17
2983,136,46,23,26232346.0,26232327.0,19.0,0.005106102021368289,ini_delay,2019-11-17
2984,131,3,27,26232416.0,26232376.0,40.0,0.0040072589979816275,ini_delay,2019-11-17
2985,1,4,2,26232862.0,26232853.0,9.0,0.00547376602518813,ini_delay,2019-11-17
2986,1,14,4,26232904.0,26232897.0,7.0,0.00547376602518813,ini_delay,2019-11-17
2987,11,18,2,26232910.0,26232902.0,8.0,0.008007107191776924,ini_delay,2019-11-17
2988,14,16,3,26232922.0,26232921.0,1.0,0.009174443171150602,ini_delay,2019-11-17
2989,9,31,2,26232930.0,26232927.0,3.0,0.005300983836421435,ini_delay,2019-11-17
2990,10,13,2,26232931.0,26232906.0,25.0,0.0060067260171767075,ini_delay,2019-11-17
2991,8,5,2,26232942.0,26232913.0,29.0,0.008190362434336018,ini_delay,2019-11-17
2992,51,17,2,26232945.0,26232944.0,1.0,0.02127653724726289,tri_delay,2019-11-17
2993,25,38,2,26232945.0,26232931.0,14.0,0.01694607119280009,tri_delay,2019-11-17
2994,45,6,2,26232946.0,26232943.0,3.0,0.008865257490370943,ini_delay,2019-11-17
2995,46,43,2,26232947.0,26232946.0,1.0,0.020287998506557967,tri_delay,2019-11-17
2996,15,55,5,26232951.0,26232947.0,4.0,0.00455553966059914,ini_delay,2019-11-17
2997,12,31,2,26232952.0,26232935.0,17.0,0.08051730135552349,tri_delay,2019-11-17
2998,47,45,2,26232954.0,26232938.0,16.0,0.007949746921175338,ini_delay,2019-11-17
2999,7,53,4,26232954.0,26232946.0,8.0,0.025422161644191768,tri_delay,2019-11-17
3000,44,50,2,26232955.0,26232944.0,11.0,0.005040167684083414,ini_delay,2019-11-17
3001,53,56,2,26232956.0,26232950.0,6.0,0.01899214384131957,tri_delay,2019-11-17
3002,27,21,2,26232956.0,26232943.0,13.0,0.004908263388795644,ini_delay,2019-11-17
3003,34,54,3,26232957.0,26232947.0,10.0,0.017622368138166956,tri_delay,2019-11-17
3004,55,59,2,26232958.0,26232954.0,4.0,0.007848410465385404,ini_delay,2019-11-17
3005,40,50,2,26232958.0,26232954.0,4.0,0.07685052843371484,tri_delay,2019-11-17
3006,39,32,2,26232960.0,26232942.0,18.0,0.008765869102600882,ini_delay,2019-11-17
3007,37,46,4,26232962.0,26232961.0,1.0,0.04362133748352901,tri_delay,2019-11-17
3008,46,13,3,26232964.0,26232958.0,6.0,0.008428322535986254,ini_delay,2019-11-17
3009,42,5,3,26232968.0,26232962.0,6.0,0.06156079570383298,tri_delay,2019-11-17
3010,57,14,3,26232978.0,26232963.0,15.0,0.03351118354968666,tri_delay,2019-11-17
3011,10,53,4,26232978.0,26232959.0,19.0,0.0060067260171767075,ini_delay,2019-11-17
3012,65,2,2,26232983.0,26232979.0,4.0,0.10668289455113611,tri_delay,2019-11-17
3013,35,50,3,26232983.0,26232966.0,17.0,0.059035717911568884,tri_delay,2019-11-17
3014,16,68,3,26232984.0,26232970.0,14.0,0.024700390579369652,tri_delay,2019-11-17
3015,72,52,2,26232985.0,26232982.0,3.0,0.051205964701863595,tri_delay,2019-11-17
